Nodal Strains (computed using Matlab)
     NODE    EPELX          EPELY          EPELZ          EPELXY         EPELYZ         EPELXZ
    3808   -0.0817613664  -0.0002406575  -0.0080244216   0.0004618344  -0.0033216774   0.0046729354
    3809   -0.0739621272  -0.0022719957  -0.0086611857   0.0055404637   0.0011479756  -0.0158870443
    3810   -0.0740991925  -0.0011470545  -0.0096100870   0.0094503827   0.0076199941  -0.0158650843
    3811   -0.0749635355  -0.0010781000  -0.0109122490   0.0124439281   0.0126956278  -0.0157332453
    3812   -0.0777400403  -0.0015324233  -0.0128059868   0.0143803507   0.0149591090  -0.0153457870
    3813   -0.0822070499  -0.0021380285  -0.0148520887   0.0146773237   0.0150327008  -0.0144235055
    3814   -0.0872958740  -0.0034716056  -0.0165370670   0.0137717599   0.0130094362  -0.0130466927
    3815   -0.0918523843  -0.0033789125  -0.0169772342   0.0119500552   0.0076946812  -0.0113181525
    3816   -0.0951389995  -0.0004789030  -0.0157616523   0.0078426313   0.0018192179  -0.0096975140
    3817   -0.0973740860   0.0028900642  -0.0142982042   0.0047944780  -0.0016285567  -0.0091284608
    3818   -0.0997215069   0.0036622666  -0.0136048873   0.0032201987  -0.0033955844  -0.0093820078
    3819   -0.1021636370   0.0020024724  -0.0130635250  -0.0008627100  -0.0040319072  -0.0091288951
    3820   -0.1029947964  -0.0000886893  -0.0126059699  -0.0085013515  -0.0042190695  -0.0074344239
    3821   -0.1010609602  -0.0011541951  -0.0123722128  -0.0170542797  -0.0042718259  -0.0043800794
    3822   -0.0970836393  -0.0010045417  -0.0118040531  -0.0216576874  -0.0043088993  -0.0007472118
    3823   -0.0928210631  -0.0008114049  -0.0109616958  -0.0199190919  -0.0044708992   0.0021908206
    3824   -0.0902655195  -0.0005119870  -0.0103588752  -0.0127347470  -0.0044577984   0.0036630811
    3825   -0.0889397856   0.0002696142  -0.0100367169  -0.0028537579  -0.0042540310   0.0042522085
    3826   -0.0637107108  -0.0020924273  -0.0076464354   0.0116144468   0.0053510103  -0.0117515394
    3827   -0.0648652097  -0.0024673555  -0.0087569663   0.0122081697   0.0107413590  -0.0112128168
    3828   -0.0677856934  -0.0031223210  -0.0103464463   0.0108642490   0.0149445462  -0.0106019966
    3829   -0.0733680199  -0.0032316740  -0.0124381771   0.0088337453   0.0170183355  -0.0098652749
    3830   -0.0799790030  -0.0035900560  -0.0147253847   0.0077727040   0.0170457689  -0.0086855996
    3831   -0.0862859682  -0.0043048154  -0.0165395095   0.0072126262   0.0144098411  -0.0073855208
    3832   -0.0919553603  -0.0035780895  -0.0167720455   0.0067275305   0.0087929216  -0.0060461430
    3833   -0.0960916398  -0.0007595429  -0.0157225606   0.0050151673   0.0023396151  -0.0046873953
    3834   -0.0983892484   0.0025601020  -0.0147085554   0.0027552510  -0.0027821155  -0.0049687620
    3835   -0.1000360483   0.0036811439  -0.0140145134   0.0003837073  -0.0056286795  -0.0068743877
    3836   -0.1015165322   0.0020337372  -0.0134327852  -0.0031089530  -0.0062589674  -0.0078651058
    3837   -0.1018692689  -0.0005625634  -0.0132729889  -0.0079740469  -0.0056615713  -0.0071042921
    3838   -0.0994480210  -0.0019278165  -0.0133391627  -0.0126970913  -0.0047285123  -0.0051699612
    3839   -0.0938270398  -0.0012881077  -0.0130077391  -0.0152814139  -0.0042203990  -0.0021886157
    3840   -0.0875279891  -0.0005151257  -0.0124258146  -0.0149645824  -0.0046269306   0.0008371896
    3841   -0.0839337491  -0.0003193709  -0.0120027733  -0.0117601428  -0.0051945457   0.0025869062
    3842   -0.0823742332   0.0001548981  -0.0117226288  -0.0069473078  -0.0054104804   0.0035888607
    3843   -0.0397176638  -0.0012562785  -0.0063520168   0.0128894950   0.0104837673  -0.0071049566
    3844   -0.0412196733  -0.0043313451  -0.0078480648   0.0095699204   0.0140203992  -0.0053510674
    3845   -0.0442344926  -0.0059485714  -0.0095210161   0.0055748630   0.0173437457  -0.0040402676
    3846   -0.0492532858  -0.0054728248  -0.0115454225   0.0026104197   0.0190424653  -0.0031168259
    3847   -0.0543930574  -0.0049960609  -0.0138613039   0.0021196551   0.0187493912  -0.0022064864
    3848   -0.0589755068  -0.0047289381  -0.0158900719   0.0025046047   0.0156557453  -0.0015043527
    3849   -0.0630666337  -0.0034552491  -0.0166908630   0.0028773832   0.0100235130  -0.0007347985
    3850   -0.0659715592  -0.0009509417  -0.0164311819   0.0032401607   0.0031216977   0.0000747740
    3851   -0.0673594142   0.0019491531  -0.0155724857   0.0021872596  -0.0036293246  -0.0013387250
    3852   -0.0684598853   0.0036059343  -0.0144229689  -0.0004724239  -0.0072904872  -0.0041613335
    3853   -0.0692840501   0.0024012848  -0.0137019593  -0.0030885770  -0.0076335877  -0.0049765808
    3854   -0.0691639066  -0.0003169422  -0.0137088265  -0.0060852261  -0.0066333632  -0.0042675132
    3855   -0.0673706436  -0.0021322006  -0.0140292030  -0.0069495520  -0.0050059524  -0.0031712492
    3856   -0.0627145640  -0.0018597783  -0.0140737671  -0.0063659285  -0.0038857371  -0.0013402098
    3857   -0.0570478167  -0.0007702600  -0.0136779284  -0.0077206875  -0.0043479046   0.0006087086
    3858   -0.0542235007  -0.0004976226  -0.0132880828  -0.0091638732  -0.0054791176   0.0018452647
    3859   -0.0536568554  -0.0003456749  -0.0130147447  -0.0099612941  -0.0062245206   0.0026346768
    3860   -0.0063191874  -0.0017871266  -0.0051815849   0.0102094190   0.0167145796  -0.0010396661
    3861   -0.0068202940  -0.0060886804  -0.0070130299   0.0039219854   0.0166141510   0.0012659466
    3862   -0.0080824959  -0.0083818010  -0.0086363818  -0.0016927166   0.0189134934   0.0029103960
    3863   -0.0102487005  -0.0075522023  -0.0105148240  -0.0028372817   0.0209491887   0.0033022825
    3864   -0.0119163998  -0.0064015893  -0.0128825503  -0.0015823544   0.0201453316   0.0039439667
    3865   -0.0128952550  -0.0048973204  -0.0152591920  -0.0002257472   0.0170944293   0.0037736542
    3866   -0.0140592668  -0.0032514448  -0.0167316133   0.0002012925   0.0111876446   0.0035360977
    3867   -0.0151345321  -0.0011716500  -0.0171744922   0.0028361916   0.0034144891   0.0037622462
    3868   -0.0152434958   0.0013472356  -0.0165715840   0.0031298168  -0.0045807180   0.0010548119
    3869   -0.0156161405   0.0033230216  -0.0151018727  -0.0007158684  -0.0080848729  -0.0019629690
    3870   -0.0154082373   0.0030124961  -0.0141446349  -0.0005287554  -0.0083613099  -0.0018085158
    3871   -0.0149750658   0.0003733343  -0.0140891738  -0.0033003368  -0.0073933417  -0.0013329868
    3872   -0.0152746200  -0.0019479928  -0.0145940170  -0.0018466783  -0.0051165806  -0.0005574217
    3873   -0.0137413313  -0.0026607134  -0.0150725630   0.0020092562  -0.0039091783   0.0004697278
    3874   -0.0104958567  -0.0012349102  -0.0147535449  -0.0004321374  -0.0041676958   0.0007979458
    3875   -0.0096710704  -0.0007721812  -0.0142495653  -0.0061351252  -0.0055038888   0.0014114540
    3876   -0.0107840396  -0.0008557785  -0.0139899074  -0.0113468608  -0.0068216979   0.0021408481
    3877   -0.0306560476   0.0016603477  -0.0161023500  -0.0599965818   0.0156177119   0.0133728016
    3878   -0.0142273858   0.0048747655  -0.0178780535  -0.0237837400   0.0139361264   0.0067580498
    3879    0.0006778600   0.0085371806  -0.0198812202  -0.0012198199   0.0130602633   0.0019670914
    3880    0.0265882554   0.0138976937  -0.0231324605  -0.0121597827   0.0142465998  -0.0038700395
    3881    0.0803595157   0.0193126676  -0.0278127501  -0.0225343452   0.0150524353  -0.0078917881
    3882    0.1392659620   0.0207276504  -0.0334911012  -0.0242278942   0.0148573077  -0.0094093199
    3883    0.1911074635   0.0207033397  -0.0388140421  -0.0167548564   0.0169261376  -0.0083101991
    3884    0.2292004907   0.0231976631  -0.0436090323  -0.0062107587   0.0212316650  -0.0044238632
    3885    0.2415533083   0.0202525548  -0.0475554704  -0.0011275642   0.0235584490  -0.0026467471
    3886    0.2397667779   0.0135277043  -0.0495168428   0.0089471474   0.0237849029  -0.0011657256
    3887    0.2345977648   0.0105214711  -0.0496527960   0.0179399578   0.0203002336   0.0021362418
    3888    0.2149122772   0.0062681506  -0.0480481365   0.0194746054   0.0159791206   0.0068283875
    3889    0.1884240829   0.0015395351  -0.0444336439   0.0167621057   0.0123559027   0.0040873419
    3890    0.1677368371  -0.0010909282  -0.0382383998   0.0200104640   0.0119180508  -0.0070024288
    3891    0.1337478841  -0.0004213930  -0.0316425149   0.0377652999   0.0119477490  -0.0139454437
    3892    0.0574074625  -0.0035063120  -0.0274194475   0.0688184222   0.0124548792  -0.0137374082
    3893   -0.0290035531  -0.0101142229  -0.0249520792   0.1029536483   0.0148276221  -0.0125196060
    3894   -0.0841100197   0.0010556092  -0.0163230730  -0.0441090617   0.0136244898   0.0058554351
    3895   -0.0767039234   0.0040805131  -0.0179344253  -0.0236346288   0.0123924563   0.0038889709
    3896   -0.0758608066   0.0077422090  -0.0200332271  -0.0134350381   0.0117945523   0.0026204742
    3897   -0.0783592430   0.0121831616  -0.0231477026  -0.0177035033   0.0120023752   0.0012610335
    3898   -0.0781448389   0.0168377746  -0.0274310619  -0.0279229029   0.0126876793  -0.0017993016
    3899   -0.0804719870   0.0200113661  -0.0325968412  -0.0394841108   0.0136321344  -0.0065392731
    3900   -0.0880258806   0.0212751441  -0.0380407372  -0.0457221458   0.0157565637  -0.0120050608
    3901   -0.0989774365   0.0211811378  -0.0430498462  -0.0444618197   0.0187810582  -0.0166119726
    3902   -0.1091551572   0.0183120280  -0.0467106654  -0.0344866250   0.0213943840  -0.0195994726
    3903   -0.1129727792   0.0134741011  -0.0483252487  -0.0139196618   0.0226859866  -0.0194153792
    3904   -0.1097844982   0.0094628631  -0.0476025451   0.0034498516   0.0205417456  -0.0153142937
    3905   -0.1032597770   0.0061176146  -0.0447856604   0.0086550833   0.0155806165  -0.0100019011
    3906   -0.0945327555   0.0026011309  -0.0404261005   0.0071761679   0.0114861733  -0.0076549329
    3907   -0.0859960280   0.0003632966  -0.0351160667   0.0056250382   0.0098288207  -0.0083866320
    3908   -0.0853936639  -0.0001070364  -0.0302186249   0.0081065134   0.0100136449  -0.0085331896
    3909   -0.1028399581  -0.0021271270  -0.0272996631   0.0158064609   0.0122481695  -0.0083778977
    3910   -0.1320686824  -0.0063806146  -0.0259327756   0.0265038243   0.0159637141  -0.0114589850
    3911   -0.1252933571   0.0006881232  -0.0161838250  -0.0292458897   0.0115446066   0.0006309949
    3912   -0.1272144423   0.0035568766  -0.0178284096  -0.0270276846   0.0109523436   0.0004639165
    3913   -0.1342367407   0.0067088940  -0.0198844357  -0.0277075499   0.0103663711   0.0008569824
    3914   -0.1509165176   0.0102745998  -0.0228343336  -0.0345306071   0.0099986248   0.0007634603
    3915   -0.1759204922   0.0139629435  -0.0267678496  -0.0489831783   0.0101088812  -0.0021164764
    3916   -0.2075211395   0.0170683117  -0.0314719639  -0.0690351247   0.0105499419  -0.0087021969
    3917   -0.2441885614   0.0183902445  -0.0365584275  -0.0851195742   0.0115634825  -0.0184386513
    3918   -0.2801882276   0.0184832228  -0.0415227515  -0.0858569933   0.0138928512  -0.0291439878
    3919   -0.3040094923   0.0168636856  -0.0451704795  -0.0654870498   0.0172049667  -0.0368669747
    3920   -0.3097062701   0.0135058607  -0.0461741456  -0.0308828101   0.0201392349  -0.0376696893
    3921   -0.2990531618   0.0098365221  -0.0445119952  -0.0019711335   0.0200458898  -0.0315879904
    3922   -0.2771714624   0.0064041346  -0.0410703474   0.0097454048   0.0157042563  -0.0233118051
    3923   -0.2522984610   0.0035515571  -0.0367924060   0.0091903437   0.0105453272  -0.0167152484
    3924   -0.2304911153   0.0012855398  -0.0325423854   0.0028551372   0.0077972199  -0.0121025624
    3925   -0.2137905440   0.0002216440  -0.0289460526  -0.0044323000   0.0078771899  -0.0087648162
    3926   -0.2038468523  -0.0007125180  -0.0266375458  -0.0123532853   0.0103668716  -0.0078790179
    3927   -0.1979105026  -0.0024627248  -0.0252776927  -0.0220357282   0.0139538594  -0.0093548814
    3928   -0.1538697441   0.0009072549  -0.0159829997  -0.0233250262   0.0099262864  -0.0026543977
    3929   -0.1564160532   0.0029315398  -0.0173875359  -0.0325113249   0.0094763871  -0.0027282328
    3930   -0.1631492577   0.0051234961  -0.0192577659  -0.0431859601   0.0088445615  -0.0026827543
    3931   -0.1774004424   0.0075659423  -0.0220565005  -0.0587606517   0.0081471038  -0.0035044823
    3932   -0.1977946922   0.0097516133  -0.0255751851  -0.0812412182   0.0073700176  -0.0066485522
    3933   -0.2233478618   0.0111229672  -0.0295056961  -0.1079104605   0.0060807882  -0.0127088087
    3934   -0.2538138566   0.0117556842  -0.0336543927  -0.1304043212   0.0047276933  -0.0219642360
    3935   -0.2888445132   0.0131378732  -0.0381166049  -0.1326640285   0.0044014620  -0.0350756468
    3936   -0.3175165666   0.0153362618  -0.0417569168  -0.0968031706   0.0093801531  -0.0471307794
    3937   -0.3219074676   0.0143421182  -0.0421089766  -0.0372327455   0.0179168537  -0.0472529796
    3938   -0.3042015908   0.0112481779  -0.0393252433   0.0055036705   0.0197429813  -0.0361491421
    3939   -0.2816583421   0.0086344838  -0.0357482520   0.0207973144   0.0144981502  -0.0254575848
    3940   -0.2616910548   0.0052779294  -0.0325714783   0.0205405310   0.0086231250  -0.0196054905
    3941   -0.2448190487   0.0022688146  -0.0297675590   0.0119071357   0.0051471454  -0.0163505010
    3942   -0.2327554428   0.0007816944  -0.0272346297  -0.0003560565   0.0048487502  -0.0140358031
    3943   -0.2271162569   0.0003232097  -0.0254279053  -0.0157533889   0.0069105350  -0.0131207576
    3944   -0.2248552249  -0.0001330914  -0.0240965587  -0.0336442854   0.0096308495  -0.0134261436
    3945   -0.1674725382   0.0006653173  -0.0154305604  -0.0182512810   0.0083499687  -0.0047115831
    3946   -0.1687170078   0.0018047571  -0.0165558405  -0.0361815342   0.0082082157  -0.0046348303
    3947   -0.1726556367   0.0030919653  -0.0182251811  -0.0540696011   0.0077368170  -0.0045970505
    3948   -0.1811752957   0.0040677491  -0.0208221551  -0.0751421732   0.0067714419  -0.0052060243
    3949   -0.1927959238   0.0044286729  -0.0238624167  -0.1021933410   0.0053370797  -0.0069971192
    3950   -0.2062433593   0.0040890282  -0.0267137872  -0.1324893611   0.0031128496  -0.0100957307
    3951   -0.2208285516   0.0035655619  -0.0293640611  -0.1592042796  -0.0001406910  -0.0150010769
    3952   -0.2382501657   0.0042421585  -0.0320950970  -0.1683593027  -0.0038260218  -0.0224299510
    3953   -0.2538339082   0.0108313748  -0.0339628475  -0.1244720309   0.0025299525  -0.0291019678
    3954   -0.2565133004   0.0153871350  -0.0334569556  -0.0430905098   0.0155628302  -0.0278925335
    3955   -0.2486241611   0.0146470894  -0.0311192815   0.0095831699   0.0168024367  -0.0205692994
    3956   -0.2398374693   0.0135654693  -0.0288369455   0.0262224995   0.0095443582  -0.0159773466
    3957   -0.2319929588   0.0091852724  -0.0273163585   0.0272113444   0.0034676392  -0.0155796109
    3958   -0.2247119023   0.0044009162  -0.0259812286   0.0177239641   0.0005883727  -0.0160531393
    3959   -0.2195732762   0.0017166981  -0.0245355095   0.0015762731   0.0011794273  -0.0159102612
    3960   -0.2180575854   0.0008015438  -0.0233948380  -0.0193717735   0.0035236158  -0.0155352579
    3961   -0.2184438636   0.0003354413  -0.0225404680  -0.0428717949   0.0061985173  -0.0154190421
    3962   -0.1670460364   0.0000626850  -0.0142782594  -0.0151543850   0.0069647333  -0.0055826282
    3963   -0.1665057840   0.0004853869  -0.0152987530  -0.0374853989   0.0074728073  -0.0052739582
    3964   -0.1669337764   0.0010650784  -0.0167947146  -0.0589469945   0.0074408483  -0.0049546055
    3965   -0.1686506528   0.0007183187  -0.0190863951  -0.0817381870   0.0065347379  -0.0046206229
    3966   -0.1698549884  -0.0007935800  -0.0215746928  -0.1084318578   0.0050605560  -0.0041271339
    3967   -0.1685531421  -0.0026107912  -0.0234174432  -0.1365100910   0.0028212184  -0.0033206174
    3968   -0.1625703712  -0.0045808305  -0.0244620461  -0.1592897184  -0.0005087328  -0.0018022029
    3969   -0.1489706370  -0.0055036866  -0.0245182030  -0.1643127522  -0.0029577314   0.0033784736
    3970   -0.1338393717  -0.0002532262  -0.0232221061  -0.1223589354   0.0037677809   0.0113390462
    3971   -0.1346694980   0.0131835713  -0.0216233394  -0.0520111463   0.0114431604   0.0131761545
    3972   -0.1523874496   0.0228257632  -0.0208786488  -0.0020031913   0.0077749733   0.0065543644
    3973   -0.1691394707   0.0209578950  -0.0209224980   0.0223897050   0.0005264310  -0.0019252039
    3974   -0.1778550278   0.0138790235  -0.0212125533   0.0270988601  -0.0039558984  -0.0085336166
    3975   -0.1821452553   0.0071246885  -0.0212158009   0.0183285935  -0.0048016633  -0.0125779793
    3976   -0.1846432920   0.0028963642  -0.0208368274   0.0011156143  -0.0028563786  -0.0143167682
    3977   -0.1871264522   0.0010906069  -0.0203415683  -0.0220956206   0.0001742559  -0.0150252672
    3978   -0.1900093281   0.0000106759  -0.0199055401  -0.0478912272   0.0033497704  -0.0156231606
    3979   -0.1570967623  -0.0001070842  -0.0129350124  -0.0135628267   0.0058240594  -0.0058946007
    3980   -0.1550359576  -0.0004883070  -0.0138689090  -0.0360189012   0.0070908012  -0.0051976035
    3981   -0.1523449020  -0.0007095557  -0.0152164382  -0.0573932174   0.0077526912  -0.0042881089
    3982   -0.1477557400  -0.0018869725  -0.0171960021  -0.0786459110   0.0074774200  -0.0028182819
    3983   -0.1397628196  -0.0044420785  -0.0190730877  -0.1008748007   0.0066491291  -0.0003231689
    3984   -0.1263112562  -0.0070079730  -0.0200895893  -0.1211546141   0.0051346156   0.0037731030
    3985   -0.1049696297  -0.0092543616  -0.0199602455  -0.1321196934   0.0035349893   0.0103476707
    3986   -0.0749151335  -0.0106207280  -0.0184003253  -0.1220370169   0.0048503664   0.0207286002
    3987   -0.0480358995  -0.0091695771  -0.0156807151  -0.0807630545   0.0110770035   0.0301528862
    3988   -0.0441937836   0.0067901736  -0.0130070304  -0.0340483052   0.0110522197   0.0293752861
    3989   -0.0645637150   0.0252023609  -0.0118698744  -0.0061405143   0.0005794012   0.0192205511
    3990   -0.0931635922   0.0259038861  -0.0128741621   0.0116237510  -0.0082449886   0.0070823394
    3991   -0.1165761008   0.0172876857  -0.0146889554   0.0198257416  -0.0105195835  -0.0027567986
    3992   -0.1310096061   0.0090128024  -0.0159783586   0.0145391534  -0.0090955685  -0.0083714167
    3993   -0.1397042905   0.0041378014  -0.0165604848  -0.0015231920  -0.0065201391  -0.0107742094
    3994   -0.1455110663   0.0016650411  -0.0165903301  -0.0236886033  -0.0031423610  -0.0119658747
    3995   -0.1501351626   0.0001699483  -0.0163729021  -0.0484706010   0.0004915081  -0.0128591327
    3996   -0.1415907634   0.0004287708  -0.0116757817  -0.0116854156   0.0044452935  -0.0064077528
    3997   -0.1385882128  -0.0010321084  -0.0124399097  -0.0315362612   0.0067755696  -0.0052945681
    3998   -0.1337035399  -0.0021702847  -0.0136588087  -0.0500963192   0.0083629067  -0.0037756583
    3999   -0.1248208049  -0.0035682742  -0.0153885501  -0.0673019658   0.0090209109  -0.0014672939
    4000   -0.1111469506  -0.0058526527  -0.0167862314  -0.0830701972   0.0091569858   0.0020821715
    4001   -0.0914026895  -0.0078980245  -0.0171372452  -0.0936730266   0.0087534111   0.0074814114
    4002   -0.0651550123  -0.0089667143  -0.0162628222  -0.0927502279   0.0086674572   0.0146661251
    4003   -0.0365413095  -0.0088675102  -0.0142456330  -0.0737672128   0.0109933392   0.0215339204
    4004   -0.0152036489  -0.0059264424  -0.0114537987  -0.0370532985   0.0143483273   0.0233862598
    4005   -0.0089823642   0.0018158350  -0.0084609727  -0.0060093213   0.0117886299   0.0189173117
    4006   -0.0180690566   0.0129313267  -0.0066179585   0.0030325203   0.0006217260   0.0126043110
    4007   -0.0379684528   0.0204399630  -0.0071304941   0.0037987463  -0.0103110460   0.0064645055
    4008   -0.0616287314   0.0169504223  -0.0090527972   0.0075715048  -0.0132386829   0.0002776592
    4009   -0.0815662586   0.0096369729  -0.0109208888   0.0066780134  -0.0117741584  -0.0043153914
    4010   -0.0952097451   0.0055132727  -0.0122080036  -0.0049876464  -0.0093555112  -0.0069107845
    4011   -0.1033952949   0.0023523816  -0.0127072077  -0.0233805394  -0.0057553884  -0.0082374750
    4012   -0.1090397395  -0.0001869949  -0.0128826852  -0.0447348693  -0.0018289021  -0.0089849296
    4013   -0.1240926252   0.0010009815  -0.0103412452  -0.0105026884   0.0032654064  -0.0075774727
    4014   -0.1203121342  -0.0012976124  -0.0111155220  -0.0258331889   0.0064748287  -0.0062549999
    4015   -0.1143820929  -0.0028906218  -0.0121772885  -0.0395615931   0.0089614852  -0.0044945450
    4016   -0.1039731013  -0.0041273398  -0.0136023177  -0.0512057005   0.0104906365  -0.0018293242
    4017   -0.0886398212  -0.0054906970  -0.0146890811  -0.0603754968   0.0114023202   0.0018030003
    4018   -0.0679825576  -0.0059889569  -0.0146339200  -0.0633245485   0.0116857940   0.0065241072
    4019   -0.0435549518  -0.0055058749  -0.0132930535  -0.0564091920   0.0116997629   0.0116223917
    4020   -0.0202128686  -0.0037627443  -0.0109746149  -0.0393505010   0.0123912352   0.0149855276
    4021   -0.0041754099   0.0003364144  -0.0080685029  -0.0171885136   0.0119208711   0.0142870830
    4022    0.0010068791  -0.0000092332  -0.0056235609  -0.0029465660   0.0082807392   0.0096634729
    4023   -0.0029014137   0.0003241391  -0.0045964770   0.0024975527   0.0014707797   0.0046688419
    4024   -0.0121809503   0.0084059461  -0.0048003798   0.0034057627  -0.0066827932   0.0020171302
    4025   -0.0264618281   0.0112914101  -0.0056368855   0.0023299817  -0.0112532592   0.0002494409
    4026   -0.0441640717   0.0088702380  -0.0069190518   0.0007198087  -0.0120984652  -0.0021274238
    4027   -0.0592827864   0.0064830580  -0.0083427206  -0.0066177661  -0.0107778496  -0.0042527545
    4028   -0.0678377711   0.0025877432  -0.0092158723  -0.0197946918  -0.0072009762  -0.0053396902
    4029   -0.0728262337  -0.0018388014  -0.0096815203  -0.0360120104  -0.0028697129  -0.0058788933
    4030   -0.1079891849   0.0007657392  -0.0093138217  -0.0081284540   0.0023183950  -0.0088448717
    4031   -0.1040728618  -0.0013149478  -0.0100645763  -0.0181898357   0.0060852560  -0.0077450914
    4032   -0.0978684007  -0.0027111959  -0.0109174377  -0.0270149224   0.0092431319  -0.0061975185
    4033   -0.0873185970  -0.0037455102  -0.0119337710  -0.0336656452   0.0113233417  -0.0038267392
    4034   -0.0725254488  -0.0042201790  -0.0127500236  -0.0374156435   0.0125270310  -0.0009318160
    4035   -0.0540242473  -0.0033735472  -0.0126229147  -0.0361459171   0.0129589007   0.0023469988
    4036   -0.0339102998  -0.0017603413  -0.0111531244  -0.0288328873   0.0122719886   0.0054346301
    4037   -0.0156924953  -0.0000279863  -0.0087619703  -0.0180355431   0.0107966566   0.0071669375
    4038   -0.0036196138   0.0012376938  -0.0061036707  -0.0089830713   0.0082286420   0.0066597140
    4039    0.0014022951  -0.0008726229  -0.0042488449  -0.0052868239   0.0041565021   0.0039500551
    4040    0.0015219456  -0.0025254468  -0.0039296926  -0.0009692704   0.0003397825   0.0006470732
    4041   -0.0028977920   0.0012886136  -0.0043433564   0.0038202307  -0.0034128758  -0.0009140548
    4042   -0.0120870016   0.0042781075  -0.0046669023   0.0032733574  -0.0070208742  -0.0012698119
    4043   -0.0245713387   0.0056362642  -0.0050904209   0.0000252544  -0.0094109112  -0.0022753417
    4044   -0.0364094446   0.0058550553  -0.0057876789  -0.0050650205  -0.0098505543  -0.0033425779
    4045   -0.0432723045   0.0021228267  -0.0064675240  -0.0128357487  -0.0072705545  -0.0037608321
    4046   -0.0468716754  -0.0034035683  -0.0068839143  -0.0220007328  -0.0030784545  -0.0039558490
    4047   -0.0955646064   0.0003821929  -0.0087311967  -0.0026342940   0.0013241721  -0.0108455587
    4048   -0.0917903233  -0.0016134280  -0.0093207251  -0.0084180505   0.0057218033  -0.0099969119
    4049   -0.0858978854  -0.0027550618  -0.0099829451  -0.0137600733   0.0091707014  -0.0088987139
    4050   -0.0760772262  -0.0031131239  -0.0106476684  -0.0171698774   0.0113400904  -0.0073151325
    4051   -0.0630463411  -0.0029040497  -0.0112402522  -0.0176293407   0.0125622954  -0.0054019829
    4052   -0.0480981750  -0.0016323926  -0.0112597819  -0.0151638303   0.0128973630  -0.0036062719
    4053   -0.0331589472   0.0003017717  -0.0100539310  -0.0100624598   0.0116029475  -0.0022109227
    4054   -0.0198936556   0.0012080005  -0.0079941005  -0.0044813950   0.0087661822  -0.0011967162
    4055   -0.0096371682   0.0005109355  -0.0058073000  -0.0017540567   0.0052690311  -0.0006581258
    4056   -0.0029978013  -0.0003272910  -0.0042644832  -0.0009978203   0.0013924982  -0.0010872907
    4057    0.0001735175  -0.0008385391  -0.0041464156   0.0012947618  -0.0011113297  -0.0023031306
    4058   -0.0010132764  -0.0001239424  -0.0047756556   0.0027328613  -0.0020750028  -0.0024490021
    4059   -0.0075271438   0.0002298113  -0.0050438716   0.0001708849  -0.0036600860  -0.0017549553
    4060   -0.0174384303   0.0018591133  -0.0048861502  -0.0022705204  -0.0060233717  -0.0020967090
    4061   -0.0268940271   0.0035965013  -0.0047385607  -0.0041970810  -0.0075239608  -0.0028697563
    4062   -0.0324225582   0.0011199799  -0.0048439730  -0.0066859431  -0.0063128892  -0.0032208233
    4063   -0.0352587655  -0.0029901366  -0.0050947767  -0.0084799329  -0.0033535280  -0.0033325914
    4064   -0.0866388493   0.0005012053  -0.0083263580   0.0005552763   0.0010018931  -0.0137130125
    4065   -0.0833053260  -0.0022922086  -0.0088696280  -0.0011981971   0.0054884536  -0.0131832244
    4066   -0.0783301004  -0.0034623509  -0.0094156046  -0.0028849888   0.0089181651  -0.0125095173
    4067   -0.0702983505  -0.0028543437  -0.0099687542  -0.0034964503   0.0108384725  -0.0116883793
    4068   -0.0600479761  -0.0021152565  -0.0105404463  -0.0023412602   0.0119430686  -0.0109748707
    4069   -0.0489452198  -0.0010095002  -0.0107640189  -0.0001282656   0.0120156248  -0.0105367993
    4070   -0.0385561775   0.0004511883  -0.0101042958   0.0024460944   0.0104755227  -0.0102540877
    4071   -0.0300261578   0.0012653270  -0.0086598013   0.0047567555   0.0073250194  -0.0098241756
    4072   -0.0229342911   0.0011083015  -0.0069617877   0.0057493332   0.0035475341  -0.0088971210
    4073   -0.0161956515   0.0013509826  -0.0057735415   0.0054695639  -0.0001038886  -0.0072494041
    4074   -0.0106577022   0.0013499645  -0.0056386426   0.0048156924  -0.0017853351  -0.0054175575
    4075   -0.0094056730  -0.0000704634  -0.0059670404   0.0006372541  -0.0015832490  -0.0035319967
    4076   -0.0137862494  -0.0013240202  -0.0058073857  -0.0060697737  -0.0021382266  -0.0018609096
    4077   -0.0214581811  -0.0002249583  -0.0052520131  -0.0083909996  -0.0040002908  -0.0016800941
    4078   -0.0292449175   0.0009864053  -0.0047940216  -0.0074362639  -0.0056585713  -0.0023611485
    4079   -0.0341777343   0.0000380138  -0.0045106570  -0.0046578295  -0.0052483071  -0.0027155521
    4080   -0.0369492630  -0.0014555283  -0.0042800742   0.0002507436  -0.0034076282  -0.0029132377
    4081   -0.0809003441   0.0000886561  -0.0081789095   0.0007811607   0.0006777642  -0.0164139566
    4082   -0.0784179209  -0.0027455453  -0.0087207079   0.0025115656   0.0053315017  -0.0161335244
    4083   -0.0747642233  -0.0037854537  -0.0092563012   0.0043425892   0.0087040399  -0.0158185538
    4084   -0.0689572225  -0.0027865483  -0.0099287062   0.0067571433   0.0101960464  -0.0157921047
    4085   -0.0615836854  -0.0019006437  -0.0107413654   0.0091153692   0.0108094768  -0.0164046455
